id_web;virtual;downloadable;rating_count;average_rating;total_sales;tax_status;post_parent;menu_order
15748;0;0;0;0;3;;0;0
13032;0;0;0;0;2;taxable;0;0
15655;0;0;0;0;0;;0;0
4679;0;0;0;0;0;taxable;0;0
16540;0;0;0;0;2;taxable;0;0
14508;0;0;0;0;0;taxable;0;0
13127-1;0;0;0;0;0;taxable;0;0
15533;0;0;0;0;24;taxable;0;0
15676;0;0;0;0;0;taxable;0;0
14864;0;0;0;0;12;taxable;0;0
15138;0;0;0;0;0;;0;0
13217;0;0;0;0;0;taxable;0;0
13072;0;0;0;0;4;;0;0
13230;0;0;0;0;0;taxable;0;0
15525;0;0;0;0;2;taxable;0;0
15338;0;0;0;0;0;taxable;0;0
14099;0;0;0;0;0;taxable;0;0
14372;0;0;0;0;0;taxable;0;0
14774;0;0;0;0;0;;0;0
15136;0;0;0;0;3;taxable;0;0
15737;0;0;0;0;14;taxable;0;0
16261;0;0;0;0;1;taxable;0;0
13291;0;0;0;0;0;taxable;0;0
15818;0;0;0;0;12;taxable;0;0
16239;0;0;0;0;1;;0;0
15298;0;0;0;0;6;taxable;0;0
15880;0;0;0;0;1;;0;0
15664;0;0;0;0;0;;0;0
15792;0;0;0;0;0;;0;0
16057;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
12366;0;0;0;0;0;taxable;0;0
16189;0;0;0;0;42;taxable;0;0
15928;0;0;0;0;10;taxable;0;0
14912;0;0;0;0;0;taxable;0;0
15310;0;0;0;0;14;taxable;0;0
15178;0;0;0;0;4;taxable;0;0
16472;0;0;0;0;0;;0;0
15647;0;0;0;0;7;;0;0
16042;0;0;0;0;7;taxable;0;0
15561;0;0;0;0;24;taxable;0;0
15281;0;0;0;0;0;taxable;0;0
16580;0;0;0;0;41;;0;0
15675;0;0;0;0;1;;0;0
10014;0;0;0;0;0;;0;0
15713;0;0;0;0;2;taxable;0;0
15426;0;0;0;0;3;taxable;0;0
15415;0;0;0;0;6;;0;0
15269;0;0;0;0;6;;0;0
802;0;0;0;0;0;taxable;0;0
16159;0;0;0;0;18;taxable;0;0
15403;0;0;0;0;0;;0;0
15859;0;0;0;0;0;taxable;0;0
15073;0;0;0;0;0;taxable;0;0
16077;0;0;0;0;37;;0;0
16022;0;0;0;0;0;taxable;0;0
15674;0;0;0;0;0;taxable;0;0
13958;0;0;0;0;0;taxable;0;0
15360;0;0;0;0;2;taxable;0;0
15663;0;0;0;0;3;;0;0
16057;0;0;0;0;0;;0;0
15775;0;0;0;0;0;taxable;0;0
14797;0;0;0;0;0;taxable;0;0
16047;0;0;0;0;12;;0;0
15781;0;0;0;0;1;;0;0
15205;0;0;0;0;0;;0;0
15783;0;0;0;0;0;taxable;0;0
14596;0;0;0;0;0;taxable;0;0
11996;0;0;0;0;0;taxable;0;0
15683;0;0;0;0;12;taxable;0;0
804;0;0;0;0;3;taxable;0;0
14809;0;0;0;0;5;taxable;0;0
14975;0;0;0;0;0;;0;0
1364;0;0;0;0;0;;0;0
15808;0;0;0;0;3;;0;0
14089;0;0;0;0;0;taxable;0;0
11736;0;0;0;0;0;;0;0
15813;0;0;0;0;0;;0;0
15254;0;0;0;0;0;;0;0
14100;0;0;0;0;0;;0;0
15481;0;0;0;0;0;;0;0
13809;0;0;0;0;4;taxable;0;0
16135;0;0;0;0;5;taxable;0;0
15403;0;0;0;0;0;taxable;0;0
16004;0;0;0;0;5;taxable;0;0
15797;0;0;0;0;0;;0;0
16146;0;0;0;0;3;taxable;0;0
15707;0;0;0;0;0;taxable;0;0
14000;0;0;0;0;2;taxable;0;0
15201;0;0;0;0;1;taxable;0;0
15658;0;0;0;0;6;;0;0
15583;0;0;0;0;0;taxable;0;0
15774;0;0;0;0;1;taxable;0;0
13313;0;0;0;0;0;;0;0
15767;0;0;0;0;1;taxable;0;0
14692;0;0;0;0;0;taxable;0;0
15731;0;0;0;0;3;taxable;0;0
15525;0;0;0;0;2;;0;0
15613;0;0;0;0;2;;0;0
16186;0;0;0;0;7;taxable;0;0
16330;0;0;0;0;0;;0;0
15434;0;0;0;0;0;taxable;0;0
14819;0;0;0;0;0;;0;0
15674;0;0;0;0;0;;0;0
13853;0;0;0;0;1;;0;0
16190;0;0;0;0;1;;0;0
15527;0;0;0;0;0;;0;0
16154;0;0;0;0;4;taxable;0;0
;0;0;0;;;;;
14905;0;0;0;0;0;;0;0
11467;0;0;0;0;0;;0;0
14930;0;0;0;0;3;;0;0
;0;0;0;;;;;
14950;0;0;0;0;4;;0;0
12315;0;0;0;0;1;taxable;0;0
15849;0;0;0;0;9;;0;0
15859;0;0;0;0;0;;0;0
15127;0;0;0;0;0;taxable;0;0
14725;0;0;0;0;1;taxable;0;0
14599;0;0;0;0;0;;0;0
15554;0;0;0;0;2;;0;0
16564;0;0;0;0;3;;0;0
8365;0;0;0;0;0;taxable;0;0
15812;0;0;0;0;11;taxable;0;0
12365;0;0;0;0;1;taxable;0;0
798;0;0;0;0;0;;0;0
14828;0;0;0;0;0;taxable;0;0
13736;0;0;0;0;1;;0;0
16121;0;0;0;0;5;;0;0
;0;0;0;;;;;
16131;0;0;0;0;3;;0;0
;0;0;0;;;;;
16318;0;0;0;0;11;;0;0
14581;0;0;0;0;0;taxable;0;0
8365;0;0;0;0;0;;0;0
14700;0;0;0;0;8;taxable;0;0
11585;0;0;0;0;1;taxable;0;0
15147;0;0;0;0;1;;0;0
;0;0;0;;;;;
15138;0;0;0;0;0;taxable;0;0
13515;0;0;0;0;0;taxable;0;0
16093;0;0;0;0;0;;0;0
15927;0;0;0;0;2;taxable;0;0
15795;0;0;0;0;0;taxable;0;0
16280;0;0;0;0;0;;0;0
16063;0;0;0;0;1;taxable;0;0
16094;0;0;0;0;0;taxable;0;0
14899;0;0;0;0;3;taxable;0;0
15648;0;0;0;0;3;;0;0
15848;0;0;0;0;1;;0;0
13662;0;0;0;0;3;;0;0
;0;0;0;;;;;
15554;0;0;0;0;2;taxable;0;0
16144;0;0;0;0;0;;0;0
;0;0;0;;;;;
15861;0;0;0;0;1;taxable;0;0
;0;0;0;;;;;
15922;0;0;0;0;0;taxable;0;0
15349;0;0;0;0;32;;0;0
14092;0;0;0;0;0;taxable;0;0
15241;0;0;0;0;0;;0;0
13557;0;0;0;0;10;;0;0
15145;0;0;0;0;0;;0;0
15711;0;0;0;0;0;;0;0
14561;0;0;0;0;0;taxable;0;0
14809;0;0;0;0;5;;0;0
14773;0;0;0;0;0;;0;0
16342;0;0;0;0;1;;0;0
16497;0;0;0;0;13;taxable;0;0
14184;0;0;0;0;0;;0;0
16031;0;0;0;0;6;;0;0
14980;0;0;0;0;3;;0;0
15675;0;0;0;0;1;taxable;0;0
15839;0;0;0;0;4;taxable;0;0
16005;0;0;0;0;4;;0;0
15690;0;0;0;0;0;taxable;0;0
14856;0;0;0;0;3;;0;0
15688;0;0;0;0;0;;0;0
15072;0;0;0;0;0;;0;0
14300;0;0;0;0;18;;0;0
14220;0;0;0;0;5;taxable;0;0
16307;0;0;0;0;1;;0;0
798;0;0;0;0;0;taxable;0;0
15475;0;0;0;0;0;taxable;0;0
15910;0;0;0;0;0;;0;0
12496;0;0;0;0;0;;0;0
15539;0;0;0;0;0;;0;0
15452;0;0;0;0;15;taxable;0;0
15785;0;0;0;0;3;;0;0
13814;0;0;0;0;0;taxable;0;0
14569;0;0;0;0;3;;0;0
13765;0;0;0;0;0;taxable;0;0
15705;0;0;0;0;3;;0;0
41;0;0;0;0;0;;0;0
15793;0;0;0;0;1;taxable;0;0
15184;0;0;0;0;0;;0;0
13117;0;0;0;0;4;taxable;0;0
16304;0;0;0;0;14;;0;0
13766;0;0;0;0;0;taxable;0;0
15487;0;0;0;0;1;;0;0
11849;0;0;0;0;0;taxable;0;0
14461;0;0;0;0;0;taxable;0;0
15706;0;0;0;0;0;taxable;0;0
16166;0;0;0;0;7;;0;0
16029;0;0;0;0;10;;0;0
15141;0;0;0;0;18;;0;0
16096;0;0;0;0;0;taxable;0;0
19821;0;0;0;0;0;taxable;0;0
15201;0;0;0;0;1;;0;0
11587;0;0;0;0;0;taxable;0;0
15125;0;0;0;0;0;;0;0
14469;0;0;0;0;0;;0;0
16273;0;0;0;0;5;;0;0
14905;0;0;0;0;0;taxable;0;0
15328;0;0;0;0;3;taxable;0;0
16306;0;0;0;0;1;taxable;0;0
15561;0;0;0;0;24;;0;0
15162;0;0;0;0;4;;0;0
11587;0;0;0;0;0;;0;0
12657;0;0;0;0;0;taxable;0;0
14302;0;0;0;0;7;;0;0
13557;0;0;0;0;10;taxable;0;0
14897;0;0;0;0;0;;0;0
16326;0;0;0;0;0;taxable;0;0
15930;0;0;0;0;2;taxable;0;0
15767;0;0;0;0;1;;0;0
12942;0;0;0;0;0;;0;0
15733;0;0;0;0;19;;0;0
15766;0;0;0;0;0;taxable;0;0
15178;0;0;0;0;4;;0;0
15839;0;0;0;0;4;;0;0
3506;0;0;0;0;1;;0;0
16120;0;0;0;0;4;taxable;0;0
13379;0;0;0;0;0;taxable;0;0
15036;0;0;0;0;0;;0;0
13572;0;0;0;0;3;taxable;0;0
15582;0;0;0;0;0;;0;0
16045;0;0;0;0;6;;0;0
15582;0;0;0;0;0;taxable;0;0
15095;0;0;0;0;0;;0;0
16029;0;0;0;0;10;taxable;0;0
16010;0;0;0;0;0;taxable;0;0
14184;0;0;0;0;0;taxable;0;0
15149;0;0;0;0;1;;0;0
13172;0;0;0;0;0;taxable;0;0
7818;0;0;0;0;96;taxable;0;0
15732;0;0;0;0;0;;0;0
13531;0;0;0;0;1;;0;0
15834;0;0;0;0;2;taxable;0;0
15787;0;0;0;0;6;;0;0
;0;0;0;;;;;
304;0;0;0;0;40;taxable;0;0
;0;0;0;;;;;
14323;0;0;0;0;0;taxable;0;0
14253;0;0;0;0;0;taxable;0;0
15341;0;0;0;0;6;;0;0
8344;0;0;0;0;18;taxable;0;0
15755;0;0;0;0;1;taxable;0;0
15779;0;0;0;0;0;;0;0
15735;0;0;0;0;0;;0;0
15369;0;0;0;0;9;taxable;0;0
15781;0;0;0;0;1;taxable;0;0
8463;0;0;0;0;0;taxable;0;0
12640;0;0;0;0;1;taxable;0;0
16028;0;0;0;0;9;;0;0
15745;0;0;0;0;0;;0;0
13910;0;0;0;0;5;;0;0
13072;0;0;0;0;4;taxable;0;0
15375;0;0;0;0;0;;0;0
12586;0;0;0;0;0;taxable;0;0
16289;0;0;0;0;22;;0;0
15810;0;0;0;0;0;;0;0
;0;0;0;;;;;
15967;0;0;0;0;20;taxable;0;0
15849;0;0;0;0;9;taxable;0;0
16129;0;0;0;0;3;taxable;0;0
16296;0;0;0;0;0;taxable;0;0
16515;0;0;0;0;6;taxable;0;0
16119;0;0;0;0;1;;0;0
14474;0;0;0;0;1;;0;0
14828;0;0;0;0;0;;0;0
16024;0;0;0;0;16;taxable;0;0
13647;0;0;0;0;0;;0;0
16159;0;0;0;0;18;;0;0
15413;0;0;0;0;12;taxable;0;0
812;0;0;0;0;0;taxable;0;0
14149;0;0;0;0;0;taxable;0;0
15567;0;0;0;0;1;;0;0
16264;0;0;0;0;38;;0;0
;0;0;0;;;;;
9562;0;0;0;0;0;;0;0
15801;0;0;0;0;0;;0;0
12194;0;0;0;0;0;taxable;0;0
15127;0;0;0;0;0;;0;0
;0;0;0;;;;;
11862;0;0;0;0;0;taxable;0;0
16152;0;0;0;0;0;taxable;0;0
15373;0;0;0;0;7;taxable;0;0
;0;0;0;;;;;
16319;0;0;0;0;3;taxable;0;0
531;0;0;0;0;13;taxable;0;0
14756;0;0;0;0;4;;0;0
15072;0;0;0;0;0;taxable;0;0
15864;0;0;0;0;1;taxable;0;0
15748;0;0;0;0;3;taxable;0;0
12790;0;0;0;0;0;taxable;0;0
12639;0;0;0;0;0;taxable;0;0
15869;0;0;0;0;0;taxable;0;0
15660;0;0;0;0;1;;0;0
14095;0;0;0;0;0;;0;0
14680;0;0;0;0;6;;0;0
15161;0;0;0;0;0;;0;0
;0;0;0;;;;;
15163;0;0;0;0;1;taxable;0;0
15614;0;0;0;0;0;taxable;0;0
13517;0;0;0;0;0;taxable;0;0
12641;0;0;0;0;0;;0;0
14580;0;0;0;0;0;;0;0
11933;0;0;0;0;1;taxable;0;0
15298;0;0;0;0;6;;0;0
15539;0;0;0;0;0;taxable;0;0
15440;0;0;0;0;0;;0;0
15848;0;0;0;0;1;taxable;0;0
15784;0;0;0;0;12;;0;0
8344;0;0;0;0;18;;0;0
15126;0;0;0;0;0;taxable;0;0
15324;0;0;0;0;6;;0;0
15478;0;0;0;0;1;;0;0
14429;0;0;0;0;0;taxable;0;0
15471;0;0;0;0;4;taxable;0;0
14746;0;0;0;0;12;taxable;0;0
16121;0;0;0;0;5;taxable;0;0
11641;0;0;0;0;30;;0;0
3509;0;0;0;0;1;taxable;0;0
14699;0;0;0;0;8;;0;0
16525;0;0;0;0;8;;0;0
15300;0;0;0;0;0;taxable;0;0
19816;0;0;0;0;10;taxable;0;0
15080;0;0;0;0;0;taxable;0;0
16262;0;0;0;0;2;;0;0
12476;0;0;0;0;0;taxable;0;0
16320;0;0;0;0;3;;0;0
9636;0;0;0;0;0;taxable;0;0
11277;0;0;0;0;0;;0;0
791;0;0;0;0;0;taxable;0;0
15256;0;0;0;0;0;taxable;0;0
15486;0;0;0;0;0;;0;0
15481;0;0;0;0;0;taxable;0;0
15732;0;0;0;0;0;taxable;0;0
15829;0;0;0;0;15;taxable;0;0
15531;0;0;0;0;6;;0;0
16504;0;0;0;0;5;;0;0
;0;0;0;;;;;
15613;0;0;0;0;2;taxable;0;0
16263;0;0;0;0;12;;0;0
;0;0;0;;;;;
16097;0;0;0;0;1;;0;0
15004;0;0;0;0;3;;0;0
15238;0;0;0;0;1;taxable;0;0
15404;0;0;0;0;2;taxable;0;0
14800;0;0;0;0;0;taxable;0;0
16275;0;0;0;0;7;;0;0
15533;0;0;0;0;24;;0;0
;0;0;0;;;;;
16265;0;0;0;0;8;taxable;0;0
14768;0;0;0;0;0;taxable;0;0
14912;0;0;0;0;0;;0;0
13127;0;0;0;0;23;taxable;0;0
14090;0;0;0;0;7;;0;0
16047;0;0;0;0;12;taxable;0;0
15958;0;0;0;0;2;;0;0
14474;0;0;0;0;1;taxable;0;0
15346;0;0;0;0;16;taxable;0;0
15864;0;0;0;0;1;;0;0
15530;0;0;0;0;10;taxable;0;0
15662;0;0;0;0;1;taxable;0;0
16330;0;0;0;0;0;taxable;0;0
9562;0;0;0;0;0;taxable;0;0
13313;0;0;0;0;0;taxable;0;0
16071;0;0;0;0;0;;0;0
16062;0;0;0;0;9;taxable;0;0
14774;0;0;0;0;0;taxable;0;0
6616;0;0;0;0;0;;0;0
15875;0;0;0;0;11;taxable;0;0
15850;0;0;0;0;6;taxable;0;0
13647;0;0;0;0;0;taxable;0;0
16072;0;0;0;0;0;taxable;0;0
13096;0;0;0;0;1;;0;0
;0;0;0;;;;;
16124;0;0;0;0;6;;0;0
13074;0;0;0;0;0;;0;0
14101;0;0;0;0;0;taxable;0;0
13958;0;0;0;0;0;;0;0
16540;0;0;0;0;2;;0;0
16501;0;0;0;0;1;;0;0
15783;0;0;0;0;0;;0;0
16213;0;0;0;0;8;;0;0
4679;0;0;0;0;0;;0;0
13412;0;0;0;0;0;taxable;0;0
15213;0;0;0;0;1;;0;0
15657;0;0;0;0;0;;0;0
15737;0;0;0;0;14;;0;0
15036;0;0;0;0;0;taxable;0;0
15654;0;0;0;0;0;;0;0
15402;0;0;0;0;0;taxable;0;0
15489;0;0;0;0;0;taxable;0;0
15030;0;0;0;0;9;;0;0
15480;0;0;0;0;0;;0;0
10775;0;0;0;0;0;;0;0
14485;0;0;0;0;5;;0;0
14604;0;0;0;0;7;;0;0
14981;0;0;0;0;0;;0;0
16560;0;0;0;0;9;;0;0
16230;0;0;0;0;0;;0;0
14864;0;0;0;0;12;;0;0
15934;0;0;0;0;2;;0;0
16229;0;0;0;0;0;;0;0
15281;0;0;0;0;0;;0;0
15261;0;0;0;0;6;;0;0
15707;0;0;0;0;0;;0;0
15951;0;0;0;0;0;taxable;0;0
15466;0;0;0;0;13;;0;0
14679;0;0;0;0;4;;0;0
15490;0;0;0;0;19;taxable;0;0
15807;0;0;0;0;36;;0;0
15769;0;0;0;0;0;;0;0
15353;0;0;0;0;2;;0;0
15337;0;0;0;0;2;taxable;0;0
14775;0;0;0;0;0;;0;0
14507;0;0;0;0;0;taxable;0;0
16180;0;0;0;0;18;;0;0
14751;0;0;0;0;0;;0;0
15238;0;0;0;0;1;;0;0
16529;0;0;0;0;8;taxable;0;0
15035;0;0;0;0;0;taxable;0;0
15741;0;0;0;0;2;taxable;0;0
16147;0;0;0;0;4;taxable;0;0
;0;0;0;;;;;
15466;0;0;0;0;13;taxable;0;0
14192;0;0;0;0;0;;0;0
304;0;0;0;0;40;;0;0
15773;0;0;0;0;5;taxable;0;0
;0;0;0;;;;;
16014;0;0;0;0;0;taxable;0;0
15717;0;0;0;0;2;taxable;0;0
16565;0;0;0;0;0;;0;0
;0;0;0;;;;;
15452;0;0;0;0;15;;0;0
11467;0;0;0;0;0;taxable;0;0
5646;0;0;0;0;0;;0;0
15793;0;0;0;0;1;;0;0
16034;0;0;0;0;3;taxable;0;0
15756;0;0;0;0;1;;0;0
16034;0;0;0;0;3;;0;0
9636;0;0;0;0;0;;0;0
14265;0;0;0;0;1;taxable;0;0
16039;0;0;0;0;18;taxable;0;0
16022;0;0;0;0;0;;0;0
10014;0;0;0;0;0;taxable;0;0
15399;0;0;0;0;0;;0;0
7819;0;0;0;0;0;taxable;0;0
16449;0;0;0;0;6;taxable;0;0
15283;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
16210;0;0;0;0;43;;0;0
15668;0;0;0;0;3;taxable;0;0
15482;0;0;0;0;3;taxable;0;0
16094;0;0;0;0;0;;0;0
;0;0;0;;;;;
;0;0;0;;;;;
16213;0;0;0;0;8;taxable;0;0
15759;0;0;0;0;4;;0;0
15729;0;0;0;0;2;taxable;0;0
15155;0;0;0;0;1;taxable;0;0
15307;0;0;0;0;29;;0;0
15870;0;0;0;0;0;;0;0
15747;0;0;0;0;3;;0;0
16501;0;0;0;0;1;taxable;0;0
15373;0;0;0;0;7;;0;0
12791;0;0;0;0;0;;0;0
15480;0;0;0;0;0;taxable;0;0
15179;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
16132;0;0;0;0;0;;0;0
16038;0;0;0;0;6;;0;0
15769;0;0;0;0;0;taxable;0;0
13078;0;0;0;0;0;;0;0
16120;0;0;0;0;4;;0;0
14805;0;0;0;0;0;;0;0
15714;0;0;0;0;1;taxable;0;0
12882;0;0;0;0;0;;0;0
15429;0;0;0;0;7;taxable;0;0
16041;0;0;0;0;14;;0;0
;0;0;0;;;;;
14944;0;0;0;0;3;;0;0
15564;0;0;0;0;0;;0;0
7818;0;0;0;0;6;;0;0
14141;0;0;0;0;1;;0;0
3510;0;0;0;0;13;;0;0
13215;0;0;0;0;0;;0;0
16067;0;0;0;0;0;;0;0
15677;0;0;0;0;0;;0;0
12045;0;0;0;0;1;taxable;0;0
14509;0;0;0;0;0;taxable;0;0
12045;0;0;0;0;1;;0;0
14561;0;0;0;0;0;;0;0
15026;0;0;0;0;19;;0;0
