id_web;virtual;downloadable;rating_count;average_rating;total_sales;tax_status;post_parent;menu_order
15730;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
15879;0;0;0;0;3;;0;0
14089;0;0;0;0;0;;0;0
;0;0;0;;;;;
2179;0;0;0;0;0;;0;0
15605;0;0;0;0;5;taxable;0;0
1366;0;0;0;0;1;taxable;0;0
12585;0;0;0;0;12;taxable;0;0
15120;0;0;0;0;0;;0;0
13849;0;0;0;0;0;;0;0
15303;0;0;0;0;0;taxable;0;0
14527;0;0;0;0;0;taxable;0;0
16256;0;0;0;0;8;;0;0
13854;0;0;0;0;0;;0;0
8463;0;0;0;0;0;;0;0
14506;0;0;0;0;0;;0;0
15476;0;0;0;0;23;taxable;0;0
14461;0;0;0;0;0;;0;0
11277;0;0;0;0;0;taxable;0;0
15621;0;0;0;0;19;;0;0
15479;0;0;0;0;0;;0;0
14647;0;0;0;0;0;;0;0
1366;0;0;0;0;1;;0;0
16280;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
14599;0;0;0;0;0;taxable;0;0
15677;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
15676;0;0;0;0;0;;0;0
15229;0;0;0;0;0;;0;0
15346;0;0;0;0;16;;0;0
16277;0;0;0;0;12;;0;0
;0;0;0;;;;;
15856;0;0;0;0;0;taxable;0;0
14507;0;0;0;0;0;;0;0
15095;0;0;0;0;0;taxable;0;0
15184;0;0;0;0;0;taxable;0;0
11847;0;0;0;0;0;taxable;0;0
13572;0;0;0;0;3;;0;0
16323;0;0;0;0;1;;0;0
15953;0;0;0;0;19;;0;0
13379;0;0;0;0;0;;0;0
16046;0;0;0;0;0;taxable;0;0
15035;0;0;0;0;0;;0;0
14819;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
15786;0;0;0;0;4;taxable;0;0
12494;0;0;0;0;0;;0;0
14982;0;0;0;0;0;;0;0
14300;0;0;0;0;18;taxable;0;0
15747;0;0;0;0;3;taxable;0;0
16030;0;0;0;0;6;taxable;0;0
16153;0;0;0;0;8;;0;0
14756;0;0;0;0;4;taxable;0;0
15892;0;0;0;0;0;;0;0
15871;0;0;0;0;2;taxable;0;0
13604;0;0;0;0;0;taxable;0;0
16276;0;0;0;0;0;taxable;0;0
15125;0;0;0;0;0;taxable;0;0
14955;0;0;0;0;1;;0;0
15660;0;0;0;0;1;taxable;0;0
16328;0;0;0;0;0;taxable;0;0
16292;0;0;0;0;11;;0;0
15339;0;0;0;0;0;;0;0
15746;0;0;0;0;0;;0;0
15292;0;0;0;0;1;;0;0
14773;0;0;0;0;0;taxable;0;0
14573;0;0;0;0;0;taxable;0;0
1662;0;0;0;0;7;;0;0
14366;0;0;0;0;0;;0;0
16322;0;0;0;0;0;;0;0
;0;0;0;;;;;
15745;0;0;0;0;0;taxable;0;0
14865;0;0;0;0;3;;0;0
15690;0;0;0;0;0;;0;0
15966;0;0;0;0;3;taxable;0;0
13982;0;0;0;0;0;taxable;0;0
14647;0;0;0;0;0;taxable;0;0
15790;0;0;0;0;0;;0;0
15949;0;0;0;0;1;taxable;0;0
13766;0;0;0;0;0;;0;0
15022;0;0;0;0;0;taxable;0;0
3383;0;0;0;0;0;taxable;0;0
14469;0;0;0;0;0;taxable;0;0
15856;0;0;0;0;0;;0;0
15734;0;0;0;0;0;taxable;0;0
12589;0;0;0;0;11;taxable;0;0
16190;0;0;0;0;1;taxable;0;0
16296;0;0;0;0;0;;0;0
12589;0;0;0;0;11;;0;0
16289;0;0;0;0;22;taxable;0;0
14600;0;0;0;0;0;taxable;0;0
15746;0;0;0;0;0;taxable;0;0
15146;0;0;0;0;0;;0;0
15741;0;0;0;0;2;;0;0
13662;0;0;0;0;3;taxable;0;0
16013;0;0;0;0;4;;0;0
15720;0;0;0;0;0;;0;0
15227;0;0;0;0;0;;0;0
16416;0;0;0;0;62;taxable;0;0
15667;0;0;0;0;1;;0;0
12790;0;0;0;0;0;;0;0
16131;0;0;0;0;3;taxable;0;0
;0;0;0;;;;;
16537;0;0;0;0;2;;0;0
15810;0;0;0;0;0;taxable;0;0
523;0;0;0;0;0;;0;0
15026;0;0;0;0;19;taxable;0;0
16053;0;0;0;0;1;;0;0
16023;0;0;0;0;5;taxable;0;0
19820;0;0;0;0;0;taxable;0;0
15688;0;0;0;0;0;taxable;0;0
15457;0;0;0;0;0;;0;0
16513;0;0;0;0;15;taxable;0;0
11641;0;0;0;0;30;taxable;0;0
15845;0;0;0;0;1;;0;0
14596;0;0;0;0;0;;0;0
15875;0;0;0;0;11;;0;0
38;0;0;0;0;38;taxable;0;0
13604;0;0;0;0;0;;0;0
14451;0;0;0;0;3;taxable;0;0
;0;0;0;;;;;
;0;0;0;;;;;
15566;0;0;0;0;11;;0;0
9937;0;0;0;0;4;taxable;0;0
14141;0;0;0;0;1;taxable;0;0
13904;0;0;0;0;0;;0;0
12315;0;0;0;0;1;;0;0
15206;0;0;0;0;5;;0;0
15923;0;0;0;0;0;;0;0
15791;0;0;0;0;1;;0;0
14945;0;0;0;0;2;;0;0
15773;0;0;0;0;5;;0;0
15140;0;0;0;0;12;taxable;0;0
15441;0;0;0;0;9;;0;0
16149;0;0;0;0;33;taxable;0;0
13230;0;0;0;0;0;;0;0
12203;0;0;0;0;0;taxable;0;0
12586;0;0;0;0;0;;0;0
11849;0;0;0;0;0;;0;0
15283;0;0;0;0;0;;0;0
15668;0;0;0;0;3;;0;0
15185;0;0;0;0;0;;0;0
13853;0;0;0;0;1;taxable;0;0
16261;0;0;0;0;1;;0;0
11225;0;0;0;0;0;taxable;0;0
12639;0;0;0;0;0;;0;0
15471;0;0;0;0;4;;0;0
11669;0;0;0;0;0;taxable;0;0
13453;0;0;0;0;20;taxable;0;0
13754;0;0;0;0;0;taxable;0;0
19822;0;0;0;0;0;taxable;0;0
13905;0;0;0;0;1;taxable;0;0
14915;0;0;0;0;0;;0;0
13754;0;0;0;0;0;;0;0
19814;0;0;0;0;3;;0;0
13117;0;0;0;0;4;;0;0
15475;0;0;0;0;0;;0;0
15779;0;0;0;0;0;taxable;0;0
16152;0;0;0;0;0;;0;0
14736;0;0;0;0;1;;0;0
15264;0;0;0;0;3;;0;0
6616;0;0;0;0;0;taxable;0;0
15577;0;0;0;0;0;taxable;0;0
15341;0;0;0;0;6;taxable;0;0
15378;0;0;0;0;1;;0;0
14977;0;0;0;0;0;;0;0
15612;0;0;0;0;6;taxable;0;0
19815;0;0;0;0;0;;0;0
11997;0;0;0;0;0;taxable;0;0
15149;0;0;0;0;1;taxable;0;0
15227;0;0;0;0;0;taxable;0;0
15659;0;0;0;0;7;taxable;0;0
16133;0;0;0;0;1;taxable;0;0
16003;0;0;0;0;1;;0;0
16578;0;0;0;0;0;;0;0
16045;0;0;0;0;6;taxable;0;0
14983;0;0;0;0;3;taxable;0;0
15448;0;0;0;0;1;;0;0
15425;0;0;0;0;4;;0;0
16069;0;0;0;0;0;;0;0
16180;0;0;0;0;18;taxable;0;0
15683;0;0;0;0;12;;0;0
16306;0;0;0;0;1;;0;0
16560;0;0;0;0;9;taxable;0;0
13957;0;0;0;0;0;;0;0
15342;0;0;0;0;1;taxable;0;0
15764;0;0;0;0;0;taxable;0;0
15862;0;0;0;0;1;taxable;0;0
16039;0;0;0;0;18;;0;0
16323;0;0;0;0;1;taxable;0;0
16580;0;0;0;0;41;taxable;0;0
15307;0;0;0;0;29;taxable;0;0
15146;0;0;0;0;0;taxable;0;0
15704;0;0;0;0;0;taxable;0;0
15941;0;0;0;0;4;;0;0
15755;0;0;0;0;1;;0;0
14729;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
15933;0;0;0;0;12;;0;0
16326;0;0;0;0;0;;0;0
805;0;0;0;0;4;taxable;0;0
14923;0;0;0;0;2;taxable;0;0
15134;0;0;0;0;0;taxable;0;0
19816;0;0;0;0;10;;0;0
13172;0;0;0;0;0;;0;0
15324;0;0;0;0;6;taxable;0;0
15770;0;0;0;0;5;;0;0
;0;0;0;;;;;
16539;0;0;0;0;5;;0;0
14980;0;0;0;0;3;taxable;0;0
16255;0;0;0;0;4;taxable;0;0
15710;0;0;0;0;0;;0;0
13520;0;0;0;0;0;taxable;0;0
14751;0;0;0;0;0;taxable;0;0
15343;0;0;0;0;17;;0;0
15564;0;0;0;0;0;taxable;0;0
15344;0;0;0;0;0;;0;0
3507;0;0;0;0;2;taxable;0;0
16066;0;0;0;0;10;;0;0
16119;0;0;0;0;1;taxable;0;0
15161;0;0;0;0;0;taxable;0;0
13627;0;0;0;0;2;taxable;0;0
16046;0;0;0;0;0;;0;0
14626;0;0;0;0;0;taxable;0;0
10459;0;0;0;0;0;;0;0
15369;0;0;0;0;9;;0;0
14692;0;0;0;0;0;;0;0
13073;0;0;0;0;0;;0;0
15489;0;0;0;0;0;;0;0
15887;0;0;0;0;0;;0;0
15583;0;0;0;0;0;;0;0
13905;0;0;0;0;1;;0;0
15432;0;0;0;0;5;;0;0
;0;0;0;;;;;
16497;0;0;0;0;13;;0;0
14736;0;0;0;0;1;taxable;0;0
;0;0;0;;;;;
15923;0;0;0;0;0;taxable;0;0
16003;0;0;0;0;1;taxable;0;0
15136;0;0;0;0;3;;0;0
;0;0;0;;;;;
16149;0;0;0;0;33;;0;0
15659;0;0;0;0;7;;0;0
15881;0;0;0;0;0;taxable;0;0
13516;0;0;0;0;0;;0;0
15315;0;0;0;0;0;;0;0
13965;0;0;0;0;0;taxable;0;0
16265;0;0;0;0;8;;0;0
15656;0;0;0;0;0;taxable;0;0
16462;0;0;0;0;7;taxable;0;0
14725;0;0;0;0;1;;0;0
15734;0;0;0;0;0;;0;0
14241;0;0;0;0;1;;0;0
;0;0;0;;;;;
;0;0;0;;;;;
15879;0;0;0;0;3;taxable;0;0
8193;0;0;0;0;3;taxable;0;0
16513;0;0;0;0;15;;0;0
13127;0;0;0;0;23;;0;0
14983;0;0;0;0;3;;0;0
16275;0;0;0;0;7;taxable;0;0
15792;0;0;0;0;0;taxable;0;0
16585;0;0;0;0;3;;0;0
16044;0;0;0;0;7;taxable;0;0
16567;0;0;0;0;0;taxable;0;0
14429;0;0;0;0;0;;0;0
14981;0;0;0;0;0;taxable;0;0
16041;0;0;0;0;14;taxable;0;0
10814;0;0;0;0;0;;0;0
16133;0;0;0;0;1;;0;0
13659;0;0;0;0;0;taxable;0;0
15240;0;0;0;0;0;taxable;0;0
16504;0;0;0;0;5;taxable;0;0
14855;0;0;0;0;6;;0;0
15106;0;0;0;0;11;;0;0
14712;0;0;0;0;0;;0;0
14676;0;0;0;0;0;;0;0
13809;0;0;0;0;4;;0;0
;0;0;0;;;;;
14680;0;0;0;0;6;taxable;0;0
13416;0;0;0;0;0;;0;0
15730;0;0;0;0;0;;0;0
14527;0;0;0;0;0;;0;0
15869;0;0;0;0;0;;0;0
15775;0;0;0;0;0;;0;0
15126;0;0;0;0;0;;0;0
16505;0;0;0;0;12;;0;0
15758;0;0;0;0;12;taxable;0;0
12339;0;0;0;0;4;taxable;0;0
;0;0;0;;;;;
16160;0;0;0;0;17;;0;0
15705;0;0;0;0;3;taxable;0;0
15953;0;0;0;0;19;taxable;0;0
13762;0;0;0;0;0;taxable;0;0
15945;0;0;0;0;1;taxable;0;0
13435;0;0;0;0;10;;0;0
15256;0;0;0;0;0;;0;0
15022;0;0;0;0;0;;0;0
16462;0;0;0;0;7;;0;0
15351;0;0;0;0;2;taxable;0;0
15465;0;0;0;0;7;;0;0
15116;0;0;0;0;5;taxable;0;0
15940;0;0;0;0;5;;0;0
15456;0;0;0;0;0;;0;0
802;0;0;0;0;0;;0;0
15731;0;0;0;0;3;;0;0
15375;0;0;0;0;0;taxable;0;0
16292;0;0;0;0;11;taxable;0;0
11601;0;0;0;0;0;;0;0
;0;0;0;;;;;
13982;0;0;0;0;0;;0;0
15229;0;0;0;0;0;taxable;0;0
15338;0;0;0;0;0;;0;0
15204;0;0;0;0;3;;0;0
14106;0;0;0;0;0;;0;0
15351;0;0;0;0;2;;0;0
13052;0;0;0;0;0;taxable;0;0
15667;0;0;0;0;1;taxable;0;0
16031;0;0;0;0;6;taxable;0;0
11049;0;0;0;0;0;;0;0
15801;0;0;0;0;0;taxable;0;0
14845;0;0;0;0;2;;0;0
15871;0;0;0;0;2;;0;0
15764;0;0;0;0;0;;0;0
16065;0;0;0;0;1;;0;0
16056;0;0;0;0;7;taxable;0;0
12869;0;0;0;0;0;;0;0
12494;0;0;0;0;0;taxable;0;0
15967;0;0;0;0;20;;0;0
14570;0;0;0;0;0;;0;0
12496;0;0;0;0;0;taxable;0;0
16132;0;0;0;0;0;taxable;0;0
15654;0;0;0;0;0;taxable;0;0
16192;0;0;0;0;0;taxable;0;0
15329;0;0;0;0;3;;0;0
;0;0;0;;;;;
16238;0;0;0;0;7;;0;0
15116;0;0;0;0;5;;0;0
15811;0;0;0;0;3;taxable;0;0
15736;0;0;0;0;0;;0;0
15440;0;0;0;0;0;taxable;0;0
14827;0;0;0;0;7;;0;0
15710;0;0;0;0;0;taxable;0;0
14696;0;0;0;0;0;taxable;0;0
11933;0;0;0;0;1;;0;0
15183;0;0;0;0;1;;0;0
531;0;0;0;0;13;;0;0
15740;0;0;0;0;0;taxable;0;0
15766;0;0;0;0;0;;0;0
1360;0;0;0;0;0;taxable;0;0
16010;0;0;0;0;0;;0;0
14844;0;0;0;0;3;;0;0
;0;0;0;;;;;
3507;0;0;0;0;2;;0;0
15770;0;0;0;0;5;taxable;0;0
11862;0;0;0;0;0;;0;0
13517;0;0;0;0;0;;0;0
13659;0;0;0;0;0;;0;0
15349;0;0;0;0;32;taxable;0;0
15863;0;0;0;0;2;taxable;0;0
16276;0;0;0;0;0;;0;0
;0;0;0;;;;;
15432;0;0;0;0;5;taxable;0;0
14839;0;0;0;0;3;;0;0
14600;0;0;0;0;0;;0;0
;0;0;0;;;;;
15678;0;0;0;0;0;taxable;0;0
14827;0;0;0;0;7;taxable;0;0
16283;0;0;0;0;4;taxable;0;0
15296;0;0;0;0;0;taxable;0;0
11997;0;0;0;0;0;;0;0
15399;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
16273;0;0;0;0;5;taxable;0;0
13599;0;0;0;0;1;taxable;0;0
12587;0;0;0;0;3;;0;0
2534;0;0;0;0;2;;0;0
12881;0;0;0;0;2;taxable;0;0
14700;0;0;0;0;8;;0;0
15566;0;0;0;0;11;taxable;0;0
15465;0;0;0;0;7;taxable;0;0
15794;0;0;0;0;1;;0;0
13514;0;0;0;0;0;taxable;0;0
15807;0;0;0;0;36;taxable;0;0
16068;0;0;0;0;1;;0;0
15426;0;0;0;0;3;;0;0
16124;0;0;0;0;6;taxable;0;0
15575;0;0;0;0;6;taxable;0;0
13996;0;0;0;0;2;;0;0
7032;0;0;0;0;0;taxable;0;0
13078;0;0;0;0;0;taxable;0;0
15237;0;0;0;0;0;;0;0
14569;0;0;0;0;3;taxable;0;0
16068;0;0;0;0;1;taxable;0;0
15758;0;0;0;0;12;;0;0
13814;0;0;0;0;0;;0;0
15575;0;0;0;0;6;;0;0
16138;0;0;0;0;1;taxable;0;0
9937;0;0;0;0;4;;0;0
15857;0;0;0;0;0;;0;0
14699;0;0;0;0;8;taxable;0;0
15834;0;0;0;0;2;;0;0
16269;0;0;0;0;2;taxable;0;0
11996;0;0;0;0;0;;0;0
16295;0;0;0;0;46;;0;0
16319;0;0;0;0;3;;0;0
15353;0;0;0;0;2;taxable;0;0
15162;0;0;0;0;4;taxable;0;0
14712;0;0;0;0;0;taxable;0;0
13032;0;0;0;0;2;;0;0
15763;0;0;0;0;1;taxable;0;0
13416;0;0;0;0;0;taxable;0;0
15461;0;0;0;0;1;taxable;0;0
41;0;0;0;0;0;taxable;0;0
15574;0;0;0;0;0;;0;0
;0;0;0;;;;;
16011;0;0;0;0;0;;0;0
14374;0;0;0;0;0;taxable;0;0
16515;0;0;0;0;6;;0;0
15180;0;0;0;0;1;taxable;0;0
16011;0;0;0;0;0;taxable;0;0
15946;0;0;0;0;0;;0;0
13969;0;0;0;0;0;;0;0
1662;0;0;0;0;87;taxable;0;0
11225;0;0;0;0;0;;0;0
14845;0;0;0;0;2;taxable;0;0
15075;0;0;0;0;3;;0;0
15951;0;0;0;0;0;;0;0
14657;0;0;0;0;3;taxable;0;0
16247;0;0;0;0;0;taxable;0;0
15940;0;0;0;0;5;taxable;0;0
15576;0;0;0;0;0;taxable;0;0
16281;0;0;0;0;0;taxable;0;0
15318;0;0;0;0;0;;0;0
15073;0;0;0;0;0;;0;0
16069;0;0;0;0;0;taxable;0;0
15785;0;0;0;0;3;taxable;0;0
15784;0;0;0;0;12;taxable;0;0
16211;0;0;0;0;13;taxable;0;0
16038;0;0;0;0;6;taxable;0;0
16317;0;0;0;0;30;;0;0
15857;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
14977;0;0;0;0;0;taxable;0;0
;0;0;0;;;;;
15120;0;0;0;0;0;taxable;0;0
15786;0;0;0;0;4;;0;0
13460;0;0;0;0;0;taxable;0;0
15345;0;0;0;0;0;taxable;0;0
14332;0;0;0;0;1;;0;0
13913;0;0;0;0;0;;0;0
14090;0;0;0;0;7;taxable;0;0
14923;0;0;0;0;2;;0;0
16155;0;0;0;0;5;taxable;0;0
15033;0;0;0;0;12;taxable;0;0
15106;0;0;0;0;11;taxable;0;0
16148;0;0;0;0;1;;0;0
15787;0;0;0;0;6;taxable;0;0
15180;0;0;0;0;1;;0;0
15715;0;0;0;0;0;taxable;0;0
10814;0;0;0;0;0;taxable;0;0
15343;0;0;0;0;17;taxable;0;0
15456;0;0;0;0;0;taxable;0;0
14451;0;0;0;0;3;;0;0
15759;0;0;0;0;4;taxable;0;0
16472;0;0;0;0;0;taxable;0;0
15664;0;0;0;0;0;taxable;0;0
16037;0;0;0;0;0;taxable;0;0
15163;0;0;0;0;1;;0;0
14797;0;0;0;0;0;;0;0
16449;0;0;0;0;6;;0;0
16277;0;0;0;0;12;taxable;0;0
15316;0;0;0;0;2;taxable;0;0
16151;0;0;0;0;4;;0;0
791;0;0;0;0;0;;0;0
14676;0;0;0;0;0;taxable;0;0
2361;0;0;0;0;1;taxable;0;0
15966;0;0;0;0;3;;0;0
793;0;0;0;0;4;;0;0
15717;0;0;0;0;2;;0;0
15457;0;0;0;0;0;taxable;0;0
13516;0;0;0;0;0;taxable;0;0
15080;0;0;0;0;0;;0;0
13209;0;0;0;0;0;;0;0
16307;0;0;0;0;1;taxable;0;0
15672;0;0;0;0;0;;0;0
15808;0;0;0;0;3;taxable;0;0
15776;0;0;0;0;0;taxable;0;0
16097;0;0;0;0;1;taxable;0;0
15605;0;0;0;0;5;;0;0
;0;0;0;;;;;
16498;0;0;0;0;9;taxable;0;0
16065;0;0;0;0;1;taxable;0;0
13217;0;0;0;0;0;;0;0
15531;0;0;0;0;6;taxable;0;0
15941;0;0;0;0;4;taxable;0;0
15414;0;0;0;0;3;;0;0
10459;0;0;0;0;0;taxable;0;0
1360;0;0;0;0;0;;0;0
15949;0;0;0;0;1;;0;0
7033;0;0;0;0;4;;0;0
16320;0;0;0;0;3;taxable;0;0
12881;0;0;0;0;2;;0;0
15663;0;0;0;0;3;taxable;0;0
15910;0;0;0;0;0;taxable;0;0
38;0;0;0;0;38;;0;0
13599;0;0;0;0;1;;0;0
